100 30
3.7931	13.2147
4.13793	13.2147
4.48276	13.2147
4.82759	13.2147
5.17241	13.2147
5.51724	13.2147
5.86207	13.2147
6.2069	13.2147
6.55172	13.2147
6.89655	13.2147
7.24138	13.2147
7.58621	13.2147
7.93103	13.2147
8.27586	13.2147
8.62069	13.2147
8.96552	13.2147
9.31034	13.2147
9.65517	13.2147
10	13.2147
10.3576	13.1924
10.7243	13.1695
11.1002	13.146
11.4856	13.122
11.8808	13.0973
12.2859	13.072
12.7013	13.0461
13.1271	13.0195
13.5637	12.9923
14.0112	12.9643
14.4699	12.9357
14.9401	12.9064
15.4219	12.8763
15.9157	12.8455
16.4217	12.8139
16.9401	12.7815
17.4711	12.7484
18.015	12.7144
18.5719	12.6797
19.1422	12.6441
19.726	12.6077
20.3235	12.5704
20.9349	12.5322
21.5603	12.4932
22.2001	12.4532
22.8543	12.4124
23.5231	12.3707
24.2065	12.328
24.9049	12.2844
25.6181	12.2399
26.3465	12.1944
27.0899	12.148
27.8486	12.1007
28.6224	12.0524
29.4115	12.0031
30.2159	11.9529
31.0355	11.9018
31.8702	11.8497
32.7201	11.7966
33.585	11.7426
34.4649	11.6877
35.3595	11.6319
36.2687	11.5752
37.1923	11.5175
38.1301	11.459
39.0819	11.3996
40.0473	11.3393
41.0261	11.2782
42.0179	11.2163
43.0225	11.1536
44.0393	11.0901
45.068	11.0259
46.1082	10.961
47.1593	10.8954
48.2209	10.8292
49.2925	10.7623
50.3735	10.6948
51.4634	10.6268
52.5615	10.5582
53.6673	10.4892
54.7801	10.4198
55.8993	10.3499
57.0242	10.2797
58.1541	10.2092
59.2884	10.1384
60.4263	10.0674
61.5672	9.99615
62.7102	9.92481
63.8548	9.85337
65	9.78189
0	14.9893
0.344828	14.9893
0.689655	14.9893
1.03448	14.9893
1.37931	14.9893
1.72414	14.9893
2.06897	14.9893
2.41379	14.9893
2.75862	14.9893
3.10345	14.9893
3.44828	14.9893
3.7931	14.9893
4.13793	14.9893
4.48276	14.9893
4.82759	14.9893
5.17241	14.9893
5.51724	14.9893
5.86207	14.9893
6.2069	14.9893
6.55172	14.9893
6.89655	14.9893
7.24138	14.9893
7.58621	14.9893
7.93103	14.9893
8.27586	14.9893
8.62069	14.9893
8.96552	14.9893
9.31034	14.9893
9.65517	14.9893
10	14.9893
10.3576	14.9684
10.7243	14.9471
11.1002	14.9252
11.4856	14.9027
11.8808	14.8797
12.2859	14.8561
12.7013	14.8318
13.1271	14.807
13.5637	14.7816
14.0112	14.7555
14.4699	14.7288
14.9401	14.7014
15.4219	14.6733
15.9157	14.6445
16.4217	14.615
16.9401	14.5848
17.4711	14.5539
18.015	14.5222
18.5719	14.4897
19.1422	14.4565
19.726	14.4224
20.3235	14.3876
20.9349	14.352
21.5603	14.3155
22.2001	14.2783
22.8543	14.2401
23.5231	14.2012
24.2065	14.1613
24.9049	14.1206
25.6181	14.0791
26.3465	14.0366
27.0899	13.9933
27.8486	13.9491
28.6224	13.904
29.4115	13.858
30.2159	13.8111
31.0355	13.7633
31.8702	13.7147
32.7201	13.6652
33.585	13.6147
34.4649	13.5635
35.3595	13.5113
36.2687	13.4583
37.1923	13.4045
38.1301	13.3499
39.0819	13.2944
40.0473	13.2381
41.0261	13.1811
42.0179	13.1233
43.0225	13.0647
44.0393	13.0055
45.068	12.9455
46.1082	12.8849
47.1593	12.8236
48.2209	12.7618
49.2925	12.6993
50.3735	12.6363
51.4634	12.5728
52.5615	12.5088
53.6673	12.4444
54.7801	12.3795
55.8993	12.3143
57.0242	12.2487
58.1541	12.1829
59.2884	12.1168
60.4263	12.0504
61.5672	11.984
62.7102	11.9173
63.8548	11.8506
65	11.7839
0	16.8906
0.344828	16.8906
0.689655	16.8906
1.03448	16.8906
1.37931	16.8906
1.72414	16.8906
2.06897	16.8906
2.41379	16.8906
2.75862	16.8906
3.10345	16.8906
3.44828	16.8906
3.7931	16.8906
4.13793	16.8906
4.48276	16.8906
4.82759	16.8906
5.17241	16.8906
5.51724	16.8906
5.86207	16.8906
6.2069	16.8906
6.55172	16.8906
6.89655	16.8906
7.24138	16.8906
7.58621	16.8906
7.93103	16.8906
8.27586	16.8906
8.62069	16.8906
8.96552	16.8906
9.31034	16.8906
9.65517	16.8906
10	16.8906
10.3576	16.8713
10.7243	16.8515
11.1002	16.8313
11.4856	16.8106
11.8808	16.7893
12.2859	16.7675
12.7013	16.7451
13.1271	16.7222
13.5637	16.6986
14.0112	16.6746
14.4699	16.6498
14.9401	16.6245
15.4219	16.5986
15.9157	16.572
16.4217	16.5447
16.9401	16.5168
17.4711	16.4882
18.015	16.459
18.5719	16.429
19.1422	16.3983
19.726	16.3668
20.3235	16.3346
20.9349	16.3017
21.5603	16.268
22.2001	16.2336
22.8543	16.1984
23.5231	16.1623
24.2065	16.1255
24.9049	16.0879
25.6181	16.0495
26.3465	16.0103
27.0899	15.9703
27.8486	15.9294
28.6224	15.8877
29.4115	15.8453
30.2159	15.8019
31.0355	15.7578
31.8702	15.7129
32.7201	15.6671
33.585	15.6205
34.4649	15.5731
35.3595	15.525
36.2687	15.476
37.1923	15.4263
38.1301	15.3758
39.0819	15.3245
40.0473	15.2725
41.0261	15.2198
42.0179	15.1664
43.0225	15.1123
44.0393	15.0576
45.068	15.0022
46.1082	14.9462
47.1593	14.8896
48.2209	14.8324
49.2925	14.7747
50.3735	14.7165
51.4634	14.6578
52.5615	14.5986
53.6673	14.5391
54.7801	14.4792
55.8993	14.4189
57.0242	14.3583
58.1541	14.2975
59.2884	14.2364
60.4263	14.1751
61.5672	14.1137
62.7102	14.0521
63.8548	13.9905
65	13.9288
0	18.9276
0.344828	18.9276
0.689655	18.9276
1.03448	18.9276
1.37931	18.9276
1.72414	18.9276
2.06897	18.9276
2.41379	18.9276
2.75862	18.9276
